title	geo_accession	status	submission_date	last_update_date	type	channel_count	source_name_ch1	organism_ch1	characteristics_ch1	characteristics_ch1.1	growth_protocol_ch1	molecule_ch1	extract_protocol_ch1	taxid_ch1	description	description.1	description.2	data_processing	platform_id	contact_name	contact_laboratory	contact_department	contact_institute	contact_address	contact_city	contact_state	contact_zip/postal_code	contact_country	data_row_count	instrument_model	library_selection	library_source	library_strategy	relation	relation.1	relation.2	supplementary_file_1	supplementary_file_2
GSM1087866	12535-100mers-GM12878_187-TopHat-1.4.1-GENCODE-V13	GSM1087866	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12535	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245444	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924703		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087866/suppl/GSM1087866_12535-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245444
GSM1087867	12536-100mers-GM12878_188-TopHat-1.4.1-GENCODE-V13	GSM1087867	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12536	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245445	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924704		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087867/suppl/GSM1087867_12536-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245445
GSM1087868	12537-100mers-GM12878_189-TopHat-1.4.1-GENCODE-V13	GSM1087868	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12537	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245446	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924705		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087868/suppl/GSM1087868_12537-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245446
GSM1087869	12538-100mers-GM12878_190-TopHat-1.4.1-GENCODE-V13	GSM1087869	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12538	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245447	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924706		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087869/suppl/GSM1087869_12538-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245447
GSM1087870	12539-100mers-GM12878_191-TopHat-1.4.1-GENCODE-V13	GSM1087870	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12539	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245448	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924707		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087870/suppl/GSM1087870_12539-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245448
GSM1087871	12540-100mers-GM12878_192-TopHat-1.4.1-GENCODE-V13	GSM1087871	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12540	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245449	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924708		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087871/suppl/GSM1087871_12540-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245449
GSM1087872	12541-100mers-GM12878_193-TopHat-1.4.1-GENCODE-V13	GSM1087872	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12541	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245450	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924709		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087872/suppl/GSM1087872_12541-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245450
GSM1087873	12542-100mers-GM12878_194-TopHat-1.4.1-GENCODE-V13	GSM1087873	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12542	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245451	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924710		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087873/suppl/GSM1087873_12542-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245451
GSM1087874	12543-100mers-GM12878_195-TopHat-1.4.1-GENCODE-V13	GSM1087874	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12543	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245452	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924711		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087874/suppl/GSM1087874_12543-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245452
GSM1087875	12818-100mers-GM12878_200-TopHat-1.4.1-GENCODE-V13	GSM1087875	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12818	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245453	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924712		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087875/suppl/GSM1087875_12818-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245453
GSM1087876	12819-100mers-GM12878_205-TopHat-1.4.1-GENCODE-V13	GSM1087876	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12819	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245454	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924713		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087876/suppl/GSM1087876_12819-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245454
GSM1087877	12820-100mers-GM12878_208-TopHat-1.4.1-GENCODE-V13	GSM1087877	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 12820	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245455	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924714		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087877/suppl/GSM1087877_12820-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245455
GSM1087878	13274-100mers-GM12878-10ng_1-TopHat-1.4.1-GENCODE-V13	GSM1087878	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 13274	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245456	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924715		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087878/suppl/GSM1087878_13274-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245456
GSM1087879	13275-100mers-GM12878-10ng_2-TopHat-1.4.1-GENCODE-V13	GSM1087879	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 13275	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245457	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924716		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087879/suppl/GSM1087879_13275-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245457
GSM1087880	13276-100mers-GM12878-100pg_1-TopHat-1.4.1-GENCODE-V13	GSM1087880	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 13276	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245458	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924717		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087880/suppl/GSM1087880_13276-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245458
GSM1087881	13277-100mers-GM12878-100pg_2-TopHat-1.4.1-GENCODE-V13	GSM1087881	Public on Nov 21 2013	Feb 25 2013	Dec 30 2013	SRA	1	GM12878	Homo sapiens	labexpid: 13277	cell line: GM12878	http://genome.ucsc.edu/ENCODE/protocols/cell/human/GM12878_protocol.pdf	polyA RNA	Single GM12878 cells were picked from a culture dish using a micropipet.  They were deposited into cell lysis solution (Clontech SMARTer Ultra Low RNA kit) and frozen at -80C. Amplified cDNA was then prepared following the manufacturer's protocol. The amplified cDNA was fragmented and tagged using the Nextera Illumina Genomic DNA prep kit, according to the manufacturer's protocol. The fragmented cDNA libraries were then sequenced on the Illumina HiSeq 2000 instrument.	9606				Libraries were pooled and sequenced on the Illumina HiSeq or GAIIx. Single-end reads of 100bp length were obtained (excluding the barcode sequence). Sequencing reads were demultiplexed based on barcode sequences and aligned against the male or female hg19 version of the human genome (depending on the sex of the cell line or donor) with TopHat 1.4.1 and the GENCODE V13 annotation using the --GTF option and with de novo junction discovery turned on.   Only the first read was used for the few libraries that were sequenced as paired end.	GPL11154	Diane,E,Trout	Wold	Biology	California Institute of Technology	1200 E California Blvd M/C 156-29	Pasadena	CA	91125	USA	0	Illumina HiSeq 2000	cDNA	transcriptomic	RNA-Seq	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX245459	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01924718		ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1087nnn/GSM1087881/suppl/GSM1087881_13277-genes.fpkm_tracking.gz	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX245/SRX245459
